record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852965683","626294101","159572990","1226.72","-6.0","2.781","67.2","40.5","264.0","7.31","50.21","898.0","300","143","92","9","1","0.0","-6.0","2.781","232","93","268","5.625","28","73","13.0",
"852965684","626294044","159573482","1229.56","-6.199999999999989","2.781","67.2","40.5","264.0","7.31","50.31","902.0","300","144","92","9","1","0.0","-6.199999999999989","2.781","229","91","270","5.25","28","71","12.75",
"852965685","626293936","159573985","1232.59","-6.0","2.781","66.2","40.5","264.0","7.31","50.43","897.0","300","144","92","9","1","0.0","-6.0","2.781","234","92","272","5.125","28","70","12.625",
"852965686","626293856","159574437","1235.27","-6.0","2.781","66.2","40.5","263.0","7.21","50.43","902.0","300","145","92","9","1","0.0","-6.0","2.781","244","92","274","5.0","28","69","12.0",
"852965687","626293790","159574883","1237.88","-5.800000000000011","2.79","66.2","40.25","262.0","7.21","50.43","907.0","300","144","92","9","1","0.0","-5.800000000000011","2.79","239","93","268","5.0","28","69","12.5",
"852965688","626293694","159575283","1240.33","-5.600000000000023","2.79","66.2","40.25","261.0","7.12","50.43","908.0","300","144","92","9","1","0.0","-5.600000000000023","2.79","244","92","268","5.125","28","70","12.5",
"852965689","626293585","159575775","1243.31","-5.600000000000023","2.79","66.2","40.5","261.0","7.12","50.53","908.0","300","143","92","9","1","0.0","-5.600000000000023","2.79","236","92","268","5.125","28","70","12.5",
"852965690","626293495","159576186","1245.8","-5.800000000000011","2.781","66.2","40.25","261.0","7.21","50.62","908.0","300","143","92","9","1","0.0","-5.800000000000011","2.781","242","91","268","5.125","28","70","12.5",
"852965691","626293386","159576643","1248.59","-5.800000000000011","2.781","67.2","40.25","262.0","7.21","50.62","906.0","300","143","91","9","1","0.5","-5.800000000000011","2.781","236","91","266","5.0","28","70","12.75",
"852965692","626293277","159577070","1251.22","-5.800000000000011","2.781","66.2","40.25","262.0","7.21","50.62","895.0","300","143","92","9","1","0.0","-5.800000000000011","2.781","235","90","266","5.25","28","71","12.75",
"852965693","626293160","159577512","1253.96","-5.800000000000011","2.781","66.2","40.5","263.0","7.21","50.62","889.0","300","143","92","9","1","0.0","-5.800000000000011","2.781","231","92","266","5.25","28","71","12.875",
"852965694","626293061","159577973","1256.75","-6.0","2.771","65.2","40.5","263.0","7.21","50.62","891.0","300","142","92","9","1","0.5","-6.0","2.771","237","93","266","5.25","28","71","12.75",
"852965695","626292920","159578422","1259.62","-6.0","2.771","66.2","40.25","263.0","7.21","50.62","891.0","300","143","92","9","1","0.0","-6.0","2.771","236","91","266","5.25","28","71","12.625",
"852965696","626292795","159578954","1262.86","-5.800000000000011","2.771","67.2","40.25","263.0","7.21","50.62","890.0","300","143","92","9","1","0.0","-5.800000000000011","2.771","232","90","266","5.25","28","71","12.625",
"852965697","626292668","159579733","1267.45","-5.800000000000011","2.781","66.2","40.25","263.0","7.21","50.53","890.0","300","143","91","9","1","0.5","-5.800000000000011","2.781","231","92","268","5.125","28","70","12.625",
"852965698","626292557","159580223","1270.42","-5.800000000000011","2.781","66.2","40.25","264.0","7.12","50.53","907.0","300","143","91","9","1","0.5","-5.800000000000011","2.781","232","91","268","5.25","28","71","12.625",
"852965699","626292471","159580669","1273.09","-5.800000000000011","2.809","66.2","40.5","264.0","7.12","50.53","909.0","300","143","91","9","1","0.5","-5.800000000000011","2.809","235","91","268","5.375","28","71","12.375",
"852965700","626292374","159581128","1275.85","-5.800000000000011","2.809","66.2","40.5","264.0","7.03","50.53","948.0","300","141","91","9","1","0.5","-5.800000000000011","2.809","242","93","268","5.25","28","71","12.5",
"852965701","626292277","159581605","1278.71","-6.0","2.809","66.2","40.5","264.0","6.9","50.53","957.0","300","142","91","9","1","0.5","-6.0","2.809","239","90","268","5.375","28","71","12.5",
"852965702","626292162","159582066","1281.55","-5.800000000000011","2.809","66.2","40.25","264.0","6.9","50.53","951.0","300","142","91","9","1","0.5","-5.800000000000011","2.809","233","91","268","5.375","28","71","12.625",
"852965703","626292033","159582539","1284.49","-6.0","2.818","66.2","40.25","264.0","6.9","50.53","950.0","300","143","91","9","1","0.5","-6.0","2.818","240","91","268","5.375","28","71","12.375",
"852965704","626291890","159583012","1287.49","-5.800000000000011","2.818","66.2","40.0","262.0","6.9","50.43","944.0","300","143","91","9","1","0.5","-5.800000000000011","2.818","237","91","270","5.375","28","72","12.0",
"852965705","626291758","159583481","1290.43","-6.0","2.818","66.2","40.25","262.0","6.9","50.43","934.0","300","143","92","9","1","0.0","-6.0","2.818","235","92","272","5.0","28","69","12.0",
"852965706","626291586","159584051","1294.05","-5.800000000000011","2.827","66.2","40.25","262.0","7.03","50.43","932.0","300","143","92","9","1","0.5","-5.800000000000011","2.827","235","93","272","4.875","28","69","12.0",
"852965707","626291429","159584564","1297.31","-6.0","2.827","66.2","40.5","262.0","7.03","50.43","935.0","300","142","92","9","1","0.5","-6.0","2.827","232","92","270","4.875","28","69","12.125",
"852965708","626291303","159585098","1300.57","-6.0","2.837","66.2","40.25","262.0","6.9","50.31","945.0","300","142","92","9","1","0.0","-6.0","2.837","228","92","268","4.875","28","69","12.125",
"852965709","626291200","159585537","1303.24","-6.0","2.846","66.2","40.25","262.0","6.81","50.31","956.0","300","142","92","9","1","0.0","-6.0","2.846","233","91","266","5.25","28","71","12.375",
"852965710","626291141","159586033","1306.11","-6.0","2.855","66.2","40.25","262.0","6.62","50.31","965.0","300","142","92","9","1","0.0","-6.0","2.855","228","91","266","5.25","27","71","12.375",
"852965711","626291084","159586459","1308.6","-6.0","2.855","65.2","40.25","262.0","6.62","50.31","967.0","300","143","92","9","1","0.0","-6.0","2.855","228","91","266","5.25","27","71","12.375",
"852965712","626291057","159586912","1311.17","-6.0","2.855","65.2","40.25","262.0","6.62","50.21","966.0","300","142","92","9","1","0.0","-6.0","2.855","227","92","266","5.0","27","70","12.375",
"852965713","626290955","159587370","1313.95","-6.0","2.846","65.2","40.25","261.0","6.71","50.21","957.0","300","143","92","9","1","0.0","-6.0","2.846","226","92","266","5.375","27","72","12.5",
"852965714","626290835","159587857","1316.93","-6.0","2.846","65.2","40.75","265.0","6.81","50.21","943.0","300","143","92","9","1","0.0","-6.0","2.846","222","92","264","5.375","27","72","12.5",
"852965715","626290774","159588321","1319.64","-6.199999999999989","2.846","65.2","40.75","266.0","6.81","50.21","929.0","300","143","92","9","1","0.0","-6.199999999999989","2.846","223","91","264","5.125","27","70","12.75",
"852965716","626290711","159588825","1322.56","-6.199999999999989","2.846","65.2","40.75","265.0","6.9","50.21","928.0","300","143","92","9","1","0.0","-6.199999999999989","2.846","224","91","262","5.375","27","72","12.625",
"852965717","626290591","159589346","1325.73","-6.399999999999977","2.846","66.2","40.75","264.0","6.9","50.21","924.0","300","143","92","9","1","0.0","-6.399999999999977","2.846","215","91","262","5.375","27","72","12.375",
"852965718","626290518","159589797","1328.39","-6.800000000000011","2.846","66.2","40.75","264.0","6.9","50.21","924.0","300","144","92","9","1","0.0","-6.800000000000011","2.846","214","91","266","5.25","27","71","12.25",
"852965719","626290422","159590245","1331.09","-6.800000000000011","2.855","65.2","41.0","266.0","6.81","50.21","922.0","300","143","92","9","1","0.0","-6.800000000000011","2.855","206","91","270","5.25","27","71","12.25",
"852965720","626290326","159590722","1333.94","-6.800000000000011","2.855","64.2","40.5","263.0","6.81","50.21","923.0","300","143","92","9","1","0.5","-6.800000000000011","2.855","212","91","272","5.125","27","70","12.125",
"852965721","626290237","159591186","1336.72","-6.399999999999977","2.855","64.2","40.75","264.0","6.81","50.12","921.0","300","143","92","9","1","0.5","-6.399999999999977","2.855","220","94","272","4.875","27","69","12.0",
"852965722","626290155","159591654","1339.49","-6.199999999999989","2.855","66.2","40.25","261.0","6.9","50.03","923.0","300","143","92","9","1","0.5","-6.199999999999989","2.855","223","92","274","4.875","27","69","11.875",
"852965723","626290094","159592100","1342.08","-6.199999999999989","2.855","66.2","40.25","260.0","6.9","50.03","923.0","300","143","92","9","1","0.5","-6.199999999999989","2.855","219","94","264","4.875","27","69","12.875",
"852965724","626290000","159592570","1344.9","-6.199999999999989","2.846","66.2","40.25","260.0","6.9","50.03","920.0","300","144","92","9","1","0.5","-6.199999999999989","2.846","230","90","266","5.125","27","71","12.5",
"852965725","626289915","159593061","1347.81","-6.0","2.846","66.2","40.0","260.0","7.03","50.03","920.0","300","143","92","9","1","0.0","-6.0","2.846","224","92","264","5.0","27","70","12.75",
"852965726","626289791","159593581","1350.98","-6.0","2.846","67.2","40.25","263.0","7.03","50.03","920.0","300","143","91","9","1","0.5","-6.0","2.846","229","89","264","5.125","27","70","12.875",
"852965727","626289674","159594078","1354.02","-6.0","2.846","67.2","40.0","260.0","7.12","50.03","918.0","300","143","91","9","1","0.5","-6.0","2.846","233","90","264","5.125","27","70","12.75",
"852965728","626289551","159594605","1357.23","-6.0","2.855","67.2","40.25","262.0","7.03","50.03","922.0","300","144","91","9","1","0.5","-6.0","2.855","229","90","264","5.125","27","70","12.75",
"852965729","626289427","159595081","1360.17","-6.0","2.865","67.2","40.0","262.0","7.03","50.12","928.0","300","144","91","9","1","0.5","-6.0","2.865","238","91","270","5.5","27","73","12.25",
"852965730","626289299","159595572","1363.21","-6.0","2.874","67.2","40.25","263.0","6.9","50.12","956.0","300","144","91","9","1","0.0","-6.0","2.874","234","91","268","5.5","27","73","12.25",
"852965731","626289203","159596024","1365.94","-6.0","2.874","67.2","40.25","264.0","6.81","50.12","972.0","300","144","91","9","1","0.0","-6.0","2.874","238","89","268","5.375","27","72","12.5",
"852965732","626289080","159596467","1368.71","-6.0","2.883","67.2","40.25","265.0","6.71","50.21","980.0","300","144","91","9","1","0.0","-6.0","2.883","233","89","270","5.375","27","72","12.5",
"852965733","626289019","159596899","1371.23","-6.0","2.883","67.2","40.25","264.0","6.62","50.21","977.0","300","144","91","9","1","0.0","-6.0","2.883","240","90","270","5.25","27","71","12.5",
"852965734","626288956","159597367","1373.96","-6.0","2.883","66.2","40.5","264.0","6.62","50.21","974.0","300","144","91","9","1","0.5","-6.0","2.883","243","91","272","5.25","27","71","12.375",
"852965735","626288861","159597793","1376.54","-6.199999999999989","2.874","66.2","40.5","264.0","6.71","50.21","963.0","300","144","91","9","1","0.5","-6.199999999999989","2.874","248","91","272","5.125","27","70","12.25",
"852965736","626288769","159598271","1379.39","-6.0","2.874","66.2","40.5","265.0","6.81","50.21","941.0","300","144","91","9","1","0.5","-6.0","2.874","239","93","272","5.0","27","69","12.375",
"852965737","626288674","159598727","1382.13","-6.199999999999989","2.865","67.2","40.25","262.0","6.9","50.21","935.0","300","144","91","9","1","0.5","-6.199999999999989","2.865","230","90","270","5.0","27","69","12.375",
"852965738","626288605","159599212","1384.96","-6.199999999999989","2.865","66.2","40.5","261.0","7.03","50.12","910.0","300","145","92","9","1","0.0","-6.199999999999989","2.865","229","90","270","5.0","27","69","12.375",
"852965739","626288500","159599661","1387.7","-6.399999999999977","2.865","66.2","40.5","261.0","7.03","50.03","910.0","300","144","92","9","1","0.5","-6.399999999999977","2.865","232","93","268","5.0","27","69","12.375",
"852965740","626288436","159600135","1390.45","-6.399999999999977","2.865","66.2","40.5","262.0","7.03","50.03","912.0","300","144","92","9","1","0.0","-6.399999999999977","2.865","233","92","266","4.875","27","69","12.5",
"852965741","626288326","159600557","1393.07","-6.399999999999977","2.865","64.2","40.75","264.0","6.9","50.12","911.0","300","144","92","9","1","0.5","-6.399999999999977","2.865","234","91","266","5.0","27","69","12.375",
"852965742","626288249","159601011","1395.75","-6.399999999999977","2.865","65.2","40.5","264.0","6.9","50.12","913.0","300","143","92","9","1","0.0","-6.399999999999977","2.865","234","92","268","5.125","27","70","12.375",
"852965743","626288156","159601497","1398.65","-6.399999999999977","2.855","65.2","40.25","263.0","7.03","50.12","912.0","300","143","92","9","1","0.0","-6.399999999999977","2.855","235","92","272","5.125","27","70","12.375",
"852965744","626288095","159601991","1401.52","-6.199999999999989","2.855","66.2","40.0","261.0","7.03","50.12","911.0","300","144","92","9","1","0.0","-6.199999999999989","2.855","242","93","272","5.0","27","69","11.875",
"852965745","626287993","159602489","1404.51","-6.0","2.855","65.2","40.0","260.0","7.03","50.12","909.0","300","143","92","9","1","0.0","-6.0","2.855","239","93","272","5.0","27","69","11.75",
"852965746","626287911","159602954","1407.26","-6.0","2.855","65.2","40.25","262.0","7.03","50.12","911.0","300","143","92","9","1","0.5","-6.0","2.855","246","92","270","4.875","28","69","12.125",
"852965747","626287812","159603424","1410.09","-5.800000000000011","2.855","65.2","40.25","262.0","7.03","50.12","912.0","300","143","92","9","1","0.0","-5.800000000000011","2.855","244","92","270","4.875","28","68","12.0",
"852965748","626287701","159603866","1412.81","-5.600000000000023","2.855","65.2","40.25","261.0","7.03","50.0","919.0","300","143","92","9","1","0.5","-5.600000000000023","2.855","246","92","272","4.875","28","68","12.0",
"852965749","626287600","159604324","1415.58","-5.399999999999977","2.855","65.2","40.0","260.0","7.03","49.9","921.0","300","143","92","9","1","0.0","-5.399999999999977","2.855","249","92","272","5.0","28","69","11.75",
"852965750","626287493","159604747","1418.19","-5.199999999999989","2.855","66.2","40.0","261.0","7.03","49.9","921.0","300","143","92","9","1","0.0","-5.199999999999989","2.855","249","92","272","5.0","28","69","11.75",
"852965751","626287379","159605217","1421.06","-5.199999999999989","2.855","67.2","40.0","261.0","7.03","49.9","927.0","300","143","92","9","1","0.0","-5.199999999999989","2.855","260","93","264","5.0","28","69","11.875",
