record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.developer.0.Elevation[Meters],
"852367038","626525327","159340311","6349.14","63.200000000000045","2.837","73.0","39.25","260.0","7.81","51.0","903.0","300","148","90","8","1","0.5","63.200000000000045","2.837","236","89","266","5.625","73","12.375","1",
"852367039","626525345","159340828","6352.08","63.200000000000045","2.837","74.0","39.25","261.0","7.9","51.0","904.0","300","148","90","8","1","0.5","63.200000000000045","2.837","236","89","270","5.625","73","12.375","1",
"852367040","626525400","159341328","6354.97","63.200000000000045","2.837","74.0","39.25","260.0","7.9","51.0","909.0","300","147","90","8","1","0.5","63.200000000000045","2.837","236","89","266","5.625","73","12.375","1",
"852367041","626525418","159341827","6357.81","63.200000000000045","2.837","74.0","39.25","261.0","7.9","50.87","916.0","300","147","90","8","1","0.0","63.200000000000045","2.837","235","91","268","5.625","73","12.5","1",
"852367042","626525443","159342276","6360.38","63.200000000000045","2.837","75.0","39.5","265.0","7.9","50.87","929.0","300","146","90","8","1","0.0","63.200000000000045","2.837","240","91","266","5.625","73","12.5","1",
"852367043","626525463","159342763","6363.16","63.200000000000045","2.837","74.0","39.5","264.0","7.68","50.87","940.0","300","147","89","8","1","0.5","63.200000000000045","2.837","248","90","266","5.75","74","12.0","1",
"852367044","626525494","159343275","6366.08","63.200000000000045","2.837","74.0","39.5","264.0","7.68","50.87","942.0","300","147","89","8","1","0.5","63.200000000000045","2.837","240","89","270","5.625","73","12.25","1",
"852367045","626525505","159343805","6369.09","63.200000000000045","2.837","74.0","39.5","264.0","7.68","50.78","944.0","300","147","89","8","1","0.5","63.200000000000045","2.837","237","89","270","5.625","73","12.25","1",
"852367046","626525604","159344317","6372.12","63.39999999999998","2.837","74.0","39.75","266.0","7.59","50.78","946.0","300","147","89","8","1","0.5","63.39999999999998","2.837","240","90","270","5.5","72","12.125","1",
"852367047","626525612","159344814","6374.95","63.39999999999998","2.846","73.0","39.75","265.0","7.59","50.78","945.0","300","148","89","8","1","0.5","63.39999999999998","2.846","245","88","272","5.625","73","12.125","2",
"852367048","626525665","159345358","6378.07","63.39999999999998","2.846","73.0","39.75","265.0","7.5","50.68","948.0","300","147","90","8","1","0.0","63.39999999999998","2.846","245","90","270","5.5","73","12.375","2",
"852367049","626525624","159345854","6380.91","63.39999999999998","2.846","73.0","40.0","265.0","7.5","50.68","950.0","300","148","90","8","1","0.0","63.39999999999998","2.846","236","90","270","5.5","72","12.375","2",
"852367050","626525662","159346361","6383.81","63.60000000000002","2.855","73.0","39.75","265.0","7.5","50.68","954.0","300","148","90","8","1","0.0","63.60000000000002","2.855","250","90","270","5.5","72","12.375","2",
"852367051","626525696","159346830","6386.5","63.60000000000002","2.855","74.0","39.5","264.0","7.5","50.59","964.0","300","148","90","8","1","0.0","63.60000000000002","2.855","249","89","270","5.5","72","12.0","2",
"852367052","626525759","159347314","6389.29","63.60000000000002","2.855","73.0","39.75","264.0","7.5","50.59","964.0","300","147","90","8","1","0.0","63.60000000000002","2.855","258","90","268","5.5","72","12.0","2",
"852367053","626525779","159347810","6392.12","63.60000000000002","2.855","72.2","39.75","264.0","7.31","50.59","958.0","300","148","90","8","1","0.5","63.60000000000002","2.855","260","90","270","5.5","72","12.0","2",
"852367054","626525840","159348323","6395.06","63.60000000000002","2.855","71.2","39.75","264.0","7.31","50.59","953.0","300","147","90","8","1","0.5","63.60000000000002","2.855","255","92","268","5.375","71","12.25","2",
"852367055","626525842","159348789","6397.71","63.60000000000002","2.855","71.2","39.75","264.0","7.31","50.59","946.0","300","147","90","8","1","0.5","63.60000000000002","2.855","247","90","270","5.5","72","12.25","2",
"852367056","626525892","159349218","6400.19","63.60000000000002","2.855","71.2","39.5","263.0","7.31","50.59","946.0","300","147","90","8","1","0.5","63.60000000000002","2.855","247","91","270","5.375","72","12.375","2",
"852367057","626525903","159349725","6403.08","63.60000000000002","2.827","70.2","39.75","263.0","7.4","50.59","943.0","300","146","91","8","1","0.0","63.60000000000002","2.827","249","91","266","5.375","72","12.375","2",
"852367058","626525988","159350252","6406.13","63.60000000000002","2.809","70.2","39.75","263.0","7.5","50.59","913.0","300","145","91","8","1","0.0","63.60000000000002","2.809","254","91","264","5.375","72","12.375","2",
"852367059","626525930","159350713","6408.8","63.60000000000002","2.809","72.2","39.5","262.0","7.68","50.59","902.0","300","146","91","8","1","0.0","63.60000000000002","2.809","249","91","262","5.375","72","12.375","2",
"852367060","626526007","159351197","6411.61","63.39999999999998","2.809","72.2","39.5","262.0","7.68","50.59","905.0","300","145","90","8","1","0.5","63.39999999999998","2.809","252","90","262","5.5","73","12.625","2",
"852367061","626526042","159351677","6414.35","63.39999999999998","2.809","72.2","39.5","262.0","7.68","50.68","906.0","300","145","90","8","1","0.5","63.39999999999998","2.809","259","90","262","5.625","73","13.0","2",
"852367062","626526073","159352167","6417.15","63.39999999999998","2.809","72.2","39.5","262.0","7.68","50.68","906.0","300","145","90","8","1","0.5","63.39999999999998","2.809","263","90","264","5.625","74","12.25","2",
"852367063","626526111","159352616","6419.73","63.200000000000045","2.809","72.2","39.5","262.0","7.68","50.68","908.0","300","145","90","8","1","0.5","63.200000000000045","2.809","252","90","266","5.625","74","12.25","2",
"852367064","626526248","159353098","6422.71","63.200000000000045","2.809","72.2","39.5","261.0","7.68","50.78","905.0","300","145","90","8","1","0.5","63.200000000000045","2.809","243","90","266","5.5","73","12.0","2",
"852367065","626526339","159353594","6425.64","63.200000000000045","2.809","72.2","39.5","261.0","7.81","50.78","905.0","300","145","91","8","1","0.0","63.200000000000045","2.809","244","90","266","5.5","73","12.25","2",
"852367066","626526406","159354109","6428.61","63.200000000000045","2.809","73.0","39.5","261.0","7.81","50.78","909.0","300","145","91","8","1","0.0","63.200000000000045","2.809","244","90","264","5.5","73","12.375","1",
"852367067","626526422","159354661","6431.75","63.0","2.809","74.0","39.5","261.0","7.81","50.68","913.0","300","145","91","8","1","0.0","63.0","2.809","245","90","264","5.5","73","12.375","1",
"852367068","626526453","159355177","6434.69","63.0","2.818","74.0","39.25","261.0","7.81","50.68","915.0","300","146","90","8","1","0.5","63.0","2.818","249","90","262","5.625","74","12.125","2",
"852367069","626526430","159355700","6437.66","63.0","2.818","74.0","39.5","262.0","7.68","50.59","932.0","300","145","90","8","1","0.5","63.0","2.818","238","90","262","5.625","74","11.875","2",
"852367070","626526419","159356167","6440.32","62.799999999999955","2.827","73.0","39.5","264.0","7.59","50.59","942.0","300","145","90","8","1","0.0","62.799999999999955","2.827","229","90","268","5.625","74","11.875","1",
"852367071","626526446","159356681","6443.25","62.799999999999955","2.827","73.0","39.5","264.0","7.5","50.59","952.0","300","145","90","8","1","0.0","62.799999999999955","2.827","230","89","268","5.5","72","11.875","1",
"852367072","626526514","159357190","6446.19","62.799999999999955","2.827","72.2","39.5","264.0","7.5","50.59","951.0","300","144","90","8","1","0.0","62.799999999999955","2.827","233","89","264","5.625","73","12.25","1",
"852367073","626526573","159357699","6449.12","62.799999999999955","2.827","72.2","39.75","264.0","7.5","50.59","949.0","300","144","90","8","1","0.5","62.799999999999955","2.827","237","88","264","5.625","74","12.875","1",
"852367074","626526647","159358224","6452.14","62.799999999999955","2.837","72.2","39.75","264.0","7.5","50.59","946.0","300","143","90","8","1","0.5","62.799999999999955","2.837","239","88","268","5.625","74","12.875","2",
"852367075","626526676","159358741","6455.1","62.799999999999955","2.837","72.2","39.5","264.0","7.4","50.59","953.0","300","143","90","8","1","0.5","62.799999999999955","2.837","242","90","268","5.5","72","12.0","2",
"852367076","626526737","159359245","6458.01","62.799999999999955","2.846","73.0","39.5","263.0","7.5","50.59","955.0","300","143","90","8","1","0.5","62.799999999999955","2.846","233","90","268","5.375","72","12.25","1",
"852367077","626526763","159359759","6460.94","63.0","2.846","73.0","39.25","261.0","7.5","50.59","957.0","300","142","90","8","1","0.5","63.0","2.846","232","90","268","5.375","72","12.0","1",
"852367078","626526783","159360316","6464.11","62.799999999999955","2.855","73.0","39.5","261.0","7.4","50.68","959.0","300","143","90","8","1","0.5","62.799999999999955","2.855","230","90","264","5.375","72","12.0","1",
"852367079","626526880","159360841","6467.22","63.0","2.855","73.0","39.25","260.0","7.31","50.68","963.0","300","143","90","8","1","0.5","63.0","2.855","238","90","260","5.75","74","12.625","1",
"852367080","626526919","159361327","6470.01","62.799999999999955","2.865","72.2","39.5","261.0","7.31","50.78","968.0","300","144","90","8","1","0.5","62.799999999999955","2.865","246","90","260","5.75","74","12.625","2",
"852367081","626526969","159361844","6472.98","63.0","2.874","73.0","39.5","263.0","7.31","50.78","975.0","300","143","90","8","1","0.5","63.0","2.874","247","90","264","5.75","74","12.625","2",
"852367082","626527002","159362306","6475.62","62.799999999999955","2.874","73.0","39.5","263.0","7.31","50.78","983.0","300","143","90","8","1","0.0","62.799999999999955","2.874","247","90","264","5.75","74","12.625","2",
"852367083","626526998","159362753","6478.16","63.0","2.874","73.0","39.25","261.0","7.31","50.87","981.0","300","143","90","8","1","0.0","63.0","2.874","249","89","264","5.375","72","12.625","2",
"852367084","626526993","159363230","6480.88","62.799999999999955","2.874","73.0","39.5","262.0","7.31","50.87","976.0","300","144","90","8","1","0.5","62.799999999999955","2.874","249","89","264","5.375","72","12.625","2",
"852367085","626526961","159363711","6483.62","63.0","2.874","73.0","39.5","262.0","7.4","50.78","968.0","300","144","90","8","1","0.5","63.0","2.874","247","91","262","5.875","74","12.625","2",
"852367086","626527019","159364205","6486.47","63.0","2.874","73.0","39.5","261.0","7.5","50.78","964.0","300","144","90","8","1","0.5","63.0","2.874","256","91","264","5.875","74","12.625","2",
"852367087","626527013","159364674","6489.14","63.200000000000045","2.874","73.0","39.5","264.0","7.5","50.68","964.0","300","145","90","8","1","0.0","63.200000000000045","2.874","256","90","264","5.375","72","12.625","2",
"852367088","626527027","159365165","6491.93","63.200000000000045","2.865","73.0","39.5","263.0","7.5","50.68","957.0","300","145","90","8","1","0.0","63.200000000000045","2.865","259","89","266","5.625","73","12.5","2",
"852367089","626527054","159365656","6494.73","63.39999999999998","2.865","74.0","39.5","264.0","7.59","50.59","957.0","300","146","89","8","1","0.5","63.39999999999998","2.865","242","90","266","5.5","72","12.5","2",
"852367090","626527120","159366166","6497.69","63.200000000000045","2.865","75.0","40.0","266.0","7.59","50.59","952.0","300","146","89","8","1","0.5","63.200000000000045","2.865","242","90","270","5.5","72","12.5","2",
"852367091","626527147","159366692","6500.69","63.39999999999998","2.865","75.0","39.75","267.0","7.68","50.68","953.0","300","146","89","8","1","0.5","63.39999999999998","2.865","245","88","268","5.75","74","12.625","2",
"852367092","626527171","159367182","6503.46","63.200000000000045","2.874","75.0","39.75","267.0","7.68","50.68","953.0","300","146","89","8","1","0.5","63.200000000000045","2.874","251","88","268","5.875","74","12.375","2",
"852367093","626527199","159367748","6506.68","63.200000000000045","2.874","75.0","39.75","268.0","7.68","50.59","958.0","300","145","89","8","1","0.5","63.200000000000045","2.874","251","88","268","5.875","74","12.375","2",
"852367094","626527221","159368258","6509.58","63.200000000000045","2.874","75.0","39.75","268.0","7.68","50.59","958.0","300","146","89","8","1","0.5","63.200000000000045","2.874","259","88","270","5.75","73","12.25","2",
"852367095","626527250","159368758","6512.44","63.200000000000045","2.883","75.0","39.5","265.0","7.59","50.59","960.0","300","145","89","8","1","0.5","63.200000000000045","2.883","259","88","270","5.75","73","12.25","2",
"852367096","626527293","159369245","6515.23","63.200000000000045","2.883","75.0","39.5","265.0","7.59","50.59","964.0","300","145","89","8","1","0.5","63.200000000000045","2.883","245","89","270","5.75","74","12.125","2",
"852367097","626527283","159369727","6517.97","63.200000000000045","2.883","74.0","39.5","265.0","7.5","50.59","962.0","300","145","89","8","1","0.5","63.200000000000045","2.883","234","90","270","5.625","73","11.875","2",
"852367098","626527328","159370229","6520.86","63.200000000000045","2.883","73.0","39.5","265.0","7.5","50.59","960.0","300","146","90","8","1","0.0","63.200000000000045","2.883","236","90","272","5.625","73","11.875","2",
"852367099","626527343","159370760","6523.88","63.200000000000045","2.883","73.0","39.5","265.0","7.5","50.59","957.0","300","146","90","8","1","0.0","63.200000000000045","2.883","243","90","266","5.625","73","11.875","2",
"852367100","626527407","159371307","6527.0","63.0","2.883","74.0","39.5","264.0","7.59","50.59","957.0","300","146","90","8","1","0.5","63.0","2.883","244","89","268","5.5","72","12.25","2",
"852367101","626527471","159371857","6530.18","63.200000000000045","2.883","74.0","39.25","264.0","7.59","50.59","963.0","300","146","90","8","1","0.0","63.200000000000045","2.883","239","91","264","5.625","73","12.0","2",
"852367102","626527597","159372382","6533.35","63.0","2.893","74.0","39.5","265.0","7.4","50.59","973.0","300","146","90","8","1","0.0","63.0","2.893","239","89","264","5.625","73","12.125","2",
"852367103","626527636","159372869","6536.15","63.200000000000045","2.911","73.0","39.75","266.0","7.31","50.59","979.0","300","146","90","8","1","0.0","63.200000000000045","2.911","226","89","266","5.625","74","12.0","2",
"852367104","626527785","159373403","6539.4","63.200000000000045","2.911","73.0","39.75","266.0","7.31","50.59","993.0","300","146","90","8","1","0.0","63.200000000000045","2.911","238","90","266","5.625","73","12.375","2",
"852367105","626527809","159373883","6542.14","63.200000000000045","2.93","73.0","39.75","266.0","7.21","50.59","989.0","300","147","90","8","1","0.0","63.200000000000045","2.93","237","90","270","5.625","73","12.375","2",
"852367106","626527827","159374343","6544.76","63.200000000000045","2.921","72.2","39.75","264.0","7.21","50.59","988.0","300","146","90","8","1","0.0","63.200000000000045","2.921","231","90","270","5.375","72","12.25","1",
"852367107","626527868","159374848","6547.66","63.200000000000045","2.921","72.2","39.75","264.0","7.21","50.59","988.0","300","145","90","8","1","0.0","63.200000000000045","2.921","228","88","268","5.375","72","12.125","1",
