record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852451845","626435693","159501146","392.35","56.799999999999955","2.995","73.0","7.4","969.0","300","143","89","19","1","0.0","56.799999999999955","2.995","40.0","270.0","50.37","192","87","264","5.75","167","74","12.625",
"852451846","626435966","159501292","395.03","56.60000000000002","2.986","73.0","7.4","966.0","300","143","88","19","1","0.5","56.60000000000002","2.986","39.5","268.0","50.28","181","89","264","5.75","166","74","12.375",
"852451847","626436186","159501459","397.28","56.60000000000002","2.976","72.2","7.4","964.0","300","143","88","19","1","0.5","56.60000000000002","2.976","40.25","272.0","50.28","184","88","268","6.0","166","75","12.5",
"852451848","626436503","159501638","400.41","56.60000000000002","2.967","72.2","7.4","954.0","300","142","88","19","1","0.5","56.60000000000002","2.967","40.25","273.0","50.09","187","88","272","6.0","167","75","12.125",
"852451849","626436796","159501807","403.3","57.0","2.939","72.2","7.4","945.0","300","142","89","19","1","0.0","57.0","2.939","40.5","273.0","50.09","194","88","272","5.75","167","73","12.375",
"852451850","626437066","159501969","405.98","57.39999999999998","2.939","72.2","7.5","934.0","300","143","89","19","1","0.0","57.39999999999998","2.939","40.0","270.0","50.09","214","88","270","5.875","168","74","12.25",
"852451851","626437367","159502129","408.94","58.0","2.93","73.0","7.59","932.0","300","142","89","19","1","0.0","58.0","2.93","40.0","270.0","50.09","227","90","268","5.75","169","74","12.375",
"852451852","626437643","159502258","411.61","58.60000000000002","2.921","73.0","7.59","933.0","300","142","89","19","1","0.0","58.60000000000002","2.921","40.0","271.0","50.09","230","88","266","6.0","169","75","12.625",
"852451853","626437943","159502407","414.54","59.200000000000045","2.921","73.0","7.59","933.0","300","142","89","19","1","0.5","59.200000000000045","2.921","40.25","270.0","50.09","257","88","266","6.0","170","75","12.625",
"852451854","626438265","159502571","417.69","59.60000000000002","2.911","72.2","7.59","933.0","300","142","89","19","1","0.5","59.60000000000002","2.911","40.0","268.0","49.87","276","89","266","5.875","170","75","12.625",
"852451855","626438580","159502741","420.77","60.0","2.911","72.2","7.5","941.0","300","142","89","19","1","0.0","60.0","2.911","39.5","266.0","49.78","279","88","268","5.875","170","75","12.125",
"852451856","626438888","159502897","423.78","60.0","2.911","72.2","7.5","949.0","300","142","89","19","1","0.0","60.0","2.911","39.5","266.0","49.78","275","88","270","5.875","170","75","12.125",
"852451857","626439207","159503065","426.91","60.0","2.921","72.2","7.31","956.0","300","141","89","19","1","0.0","60.0","2.921","40.0","268.0","49.78","275","88","270","5.75","170","73","12.125",
"852451858","626439513","159503234","429.92","59.799999999999955","2.921","71.2","7.12","960.0","300","142","89","19","1","0.5","59.799999999999955","2.921","40.0","268.0","49.78","276","88","270","5.75","169","74","12.25",
"852451859","626439849","159503415","433.21","59.39999999999998","2.93","71.2","7.12","969.0","300","142","89","19","1","0.5","59.39999999999998","2.93","40.25","268.0","49.78","279","89","270","5.75","169","74","12.125",
"852451860","626440171","159503584","436.37","59.200000000000045","2.93","71.2","7.03","983.0","300","141","89","19","1","0.5","59.200000000000045","2.93","40.25","268.0","49.78","281","88","268","5.875","169","74","12.375",
"852451861","626440530","159503767","439.88","59.200000000000045","2.939","71.2","7.03","993.0","300","141","89","19","1","0.5","59.200000000000045","2.939","40.0","267.0","49.78","300","92","268","5.75","169","74","12.375",
"852451862","626440871","159503940","443.2","59.200000000000045","2.939","71.2","7.03","1000.0","300","141","89","19","1","0.5","59.200000000000045","2.939","40.0","267.0","49.87","315","91","266","5.5","169","73","12.125",
"852451863","626441204","159504113","446.46","59.200000000000045","2.958","71.2","6.9","1009.0","300","141","90","19","1","0.0","59.200000000000045","2.958","40.0","268.0","49.87","324","87","266","5.625","169","73","12.125",
"852451864","626441536","159504276","449.7","59.200000000000045","2.958","71.2","6.9","1027.0","300","141","90","19","1","0.0","59.200000000000045","2.958","40.0","267.0","49.78","322","87","264","5.625","169","73","12.125",
"852451865","626441858","159504442","452.85","59.39999999999998","2.967","72.2","6.81","1044.0","300","141","89","19","1","0.0","59.39999999999998","2.967","40.25","270.0","49.78","312","92","264","5.75","169","74","12.5",
"852451866","626442176","159504592","455.93","59.39999999999998","2.976","71.2","6.71","1048.0","300","141","89","19","1","0.5","59.39999999999998","2.976","40.0","269.0","49.78","283","89","264","5.75","169","74","12.0",
"852451867","626442507","159504760","459.17","59.39999999999998","2.986","71.2","6.71","1048.0","300","142","89","19","1","0.5","59.39999999999998","2.986","40.0","267.0","49.9","253","89","264","5.625","169","73","12.0",
"852451868","626442829","159504925","462.31","59.0","2.986","71.2","6.71","1043.0","300","142","89","19","1","0.5","59.0","2.986","40.0","267.0","49.9","229","89","264","5.625","169","73","12.125",
"852451869","626443153","159505112","465.51","58.799999999999955","2.995","70.2","6.62","1038.0","300","141","90","19","1","0.0","58.799999999999955","2.995","39.75","266.0","50.0","214","89","270","5.75","168","73","12.25",
"852451870","626443462","159505293","468.57","58.39999999999998","2.995","70.2","6.62","1035.0","300","141","90","19","1","0.5","58.39999999999998","2.995","40.0","266.0","50.0","207","90","268","5.625","168","73","12.25",
"852451871","626443767","159505466","471.58","58.200000000000045","3.014","69.2","6.53","1033.0","300","141","90","19","1","0.5","58.200000000000045","3.014","40.25","268.0","50.0","203","90","268","5.625","168","73","12.25",
"852451872","626444081","159505627","474.65","58.0","3.014","69.2","6.43","1038.0","300","141","90","19","1","0.5","58.0","3.014","40.0","266.0","50.0","202","91","268","5.5","168","72","12.25",
"852451873","626444410","159505812","477.89","57.60000000000002","3.023","69.2","6.53","1043.0","300","141","90","19","1","0.5","57.60000000000002","3.023","40.25","268.0","49.9","204","90","268","5.5","168","73","12.5",
"852451874","626444699","159505978","480.76","57.60000000000002","3.023","71.2","6.53","1047.0","300","141","89","19","1","0.5","57.60000000000002","3.023","40.5","271.0","49.78","213","90","262","5.625","168","74","12.375",
"852451875","626445017","159506146","483.87","57.39999999999998","3.023","71.2","6.53","1049.0","300","141","89","19","1","0.5","57.39999999999998","3.023","40.5","271.0","49.68","223","90","264","5.625","168","74","12.375",
"852451876","626445307","159506305","486.72","57.200000000000045","3.032","71.2","6.53","1051.0","300","141","89","19","1","0.0","57.200000000000045","3.032","40.5","273.0","49.68","222","89","264","5.625","168","74","12.375",
"852451877","626445646","159506466","490.01","57.200000000000045","3.032","71.2","6.62","1036.0","300","141","89","19","1","0.5","57.200000000000045","3.032","40.25","270.0","49.59","216","89","262","5.625","168","74","12.375",
"852451878","626445976","159506628","493.23","57.200000000000045","3.032","71.2","6.62","1036.0","300","141","89","19","1","0.5","57.200000000000045","3.032","40.0","268.0","49.59","212","89","266","5.75","168","74","12.5",
"852451879","626446290","159506794","496.3","57.200000000000045","3.032","71.2","6.71","1020.0","300","141","89","19","1","0.5","57.200000000000045","3.032","40.25","271.0","49.71","215","88","266","5.75","168","74","12.5",
"852451880","626446598","159506959","499.32","57.39999999999998","3.032","71.2","6.71","1021.0","300","141","89","19","1","0.5","57.39999999999998","3.032","40.25","271.0","49.71","217","90","266","5.75","168","74","12.25",
"852451881","626446916","159507120","502.43","57.60000000000002","3.032","71.2","6.71","1025.0","300","141","89","19","1","0.5","57.60000000000002","3.032","40.25","271.0","49.71","217","88","268","5.625","168","73","12.375",
"852451882","626447236","159507285","505.56","58.0","3.032","71.2","6.71","1025.0","300","141","89","19","1","0.5","58.0","3.032","40.25","271.0","49.71","217","88","268","5.625","168","73","12.375",
"852451883","626447566","159507448","508.77","58.200000000000045","3.042","70.2","6.71","1023.0","300","141","89","19","1","0.5","58.200000000000045","3.042","40.25","269.0","49.71","229","88","264","5.625","169","73","12.375",
"852451884","626447872","159507607","511.76","58.60000000000002","3.042","70.2","6.71","1025.0","300","141","89","19","1","0.5","58.60000000000002","3.042","40.0","268.0","49.71","251","88","262","5.625","169","73","12.375",
"852451885","626448154","159507756","514.53","58.39999999999998","3.051","71.2","6.71","1026.0","300","141","90","18","1","0.0","58.39999999999998","3.051","40.0","267.0","49.62","247","90","262","5.75","169","74","12.875",
"852451886","626448434","159507925","517.31","59.0","3.051","71.2","6.71","1030.0","300","141","90","18","1","0.0","59.0","3.051","40.25","269.0","49.62","250","90","260","5.75","169","74","13.0",
"852451887","626448733","159508093","520.25","58.60000000000002","3.051","71.2","6.71","1030.0","300","141","90","18","1","0.0","58.60000000000002","3.051","40.5","269.0","49.62","257","89","260","5.75","169","74","12.875",
"852451888","626449065","159508262","523.5","58.60000000000002","3.042","71.2","6.71","1028.0","300","140","90","18","1","0.0","58.60000000000002","3.042","40.0","266.0","49.62","262","89","260","5.75","169","74","12.875",
"852451889","626449394","159508442","526.73","58.39999999999998","3.042","71.2","6.71","1022.0","300","141","90","18","1","0.0","58.39999999999998","3.042","40.75","271.0","49.62","252","90","260","5.75","169","75","12.875",
"852451890","626449710","159508629","529.86","58.200000000000045","3.051","71.2","6.71","1022.0","300","141","89","18","1","0.5","58.200000000000045","3.051","40.25","269.0","49.62","263","90","256","5.75","169","75","12.875",
"852451891","626450041","159508866","533.22","58.0","3.051","70.2","6.71","1017.0","300","141","90","18","1","0.0","58.0","3.051","40.5","270.0","49.53","266","89","256","5.75","169","75","12.75",
"852451892","626450346","159509124","536.43","58.0","3.051","70.2","6.71","1018.0","300","142","90","18","1","0.0","58.0","3.051","40.5","270.0","49.53","257","89","260","6.0","168","76","12.375",
"852451893","626450651","159509406","539.69","57.60000000000002","3.051","70.2","6.71","1018.0","300","142","90","18","1","0.0","57.60000000000002","3.051","40.5","269.0","49.4","250","90","260","5.875","168","75","12.375",
"852451894","626450954","159509702","542.98","57.60000000000002","3.051","70.2","6.71","1018.0","300","142","90","18","1","0.5","57.60000000000002","3.051","40.75","269.0","49.4","250","90","260","5.875","168","75","12.375",
"852451895","626451260","159510013","546.33","57.200000000000045","3.06","70.2","6.71","1023.0","300","142","90","18","1","0.0","57.200000000000045","3.06","40.5","270.0","49.4","230","90","260","5.75","168","74","12.375",
"852451896","626451538","159510344","549.54","57.39999999999998","3.06","70.2","6.62","1025.0","300","141","90","18","1","0.0","57.39999999999998","3.06","40.5","270.0","49.4","229","90","264","5.75","167","74","12.375",
"852451897","626451782","159510684","552.53","57.200000000000045","3.07","70.2","6.62","1031.0","300","140","90","18","1","0.0","57.200000000000045","3.07","41.0","272.0","49.4","229","89","264","5.625","167","73","12.25",
"852451898","626452025","159511039","555.56","57.200000000000045","3.079","70.2","6.53","1041.0","300","141","90","18","1","0.0","57.200000000000045","3.079","40.75","272.0","49.4","218","89","262","5.625","167","73","12.25",
"852451899","626452290","159511432","558.89","57.0","3.079","70.2","6.53","1046.0","300","141","90","18","1","0.0","57.0","3.079","41.0","273.0","49.4","211","89","262","5.625","167","73","12.25",
"852451900","626452824","159511844","564.29","57.200000000000045","3.079","69.2","6.53","1040.0","300","141","90","18","1","0.0","57.200000000000045","3.079","40.75","271.0","49.4","210","89","264","5.625","167","73","12.25",
"852451901","626453174","159512235","568.18","57.200000000000045","3.079","69.2","6.53","1036.0","300","141","90","18","1","0.0","57.200000000000045","3.079","41.0","271.0","49.4","215","90","264","5.75","168","74","12.5",
"852451902","626453235","159512551","569.98","57.200000000000045","3.088","69.2","6.53","1039.0","300","141","90","18","1","0.0","57.200000000000045","3.088","40.25","268.0","49.4","227","90","268","5.75","168","74","12.5",
"852451903","626453432","159512890","572.64","57.0","3.088","69.2","6.53","1041.0","300","142","90","18","1","0.0","57.0","3.088","40.0","266.0","49.31","224","88","266","5.5","168","72","12.125",
"852451904","626453000","159513216","572.64","56.799999999999955","3.079","70.2","6.53","1044.0","300","142","90","18","1","0.0","56.799999999999955","3.079","40.5","269.0","49.31","216","91","260","5.375","167","72","12.625",
"852451905","626453024","159513594","574.71","56.39999999999998","3.079","69.2","6.53","1032.0","300","142","90","18","1","0.0","56.39999999999998","3.079","40.25","268.0","49.31","215","90","258","5.625","167","73","12.75",
"852451906","626453078","159513995","576.96","56.39999999999998","3.07","69.2","6.53","1017.0","300","142","90","18","1","0.0","56.39999999999998","3.07","40.0","267.0","49.31","215","88","258","5.875","167","75","12.5",
