record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852194285","626375792","159550803","324.87","54.39999999999998","2.818","74.0","39.75","271.0","7.59","48.56","960.0","300","136","88","22","1","0.0","54.39999999999998","2.818","240","86","280","5.625","65523","72","12.25",
"852194286","626375497","159550728","327.65","54.39999999999998","2.818","74.0","39.75","271.0","7.68","48.56","957.0","300","136","88","22","1","0.0","54.39999999999998","2.818","247","88","282","5.625","65523","72","11.875",
"852194287","626375207","159550634","330.41","54.39999999999998","2.818","75.0","40.0","274.0","7.59","48.56","974.0","300","137","87","22","1","0.5","54.39999999999998","2.818","240","88","278","5.5","65523","71","12.125",
"852194288","626374920","159550539","333.14","54.39999999999998","2.818","74.0","39.5","271.0","7.5","48.56","971.0","300","136","87","22","1","0.5","54.39999999999998","2.818","246","86","278","5.625","65523","72","12.0",
"852194289","626374633","159550461","335.85","54.39999999999998","2.827","74.0","39.5","269.0","7.59","48.56","971.0","300","136","88","22","1","0.0","54.39999999999998","2.827","238","87","278","5.625","65523","72","12.125",
"852194290","626374352","159550365","338.53","54.60000000000002","2.818","75.0","39.5","271.0","7.5","48.56","971.0","300","136","88","22","1","0.0","54.60000000000002","2.818","233","89","280","5.75","65523","73","12.0",
"852194291","626374078","159550249","341.16","54.39999999999998","2.799","75.0","39.75","271.0","7.5","48.56","958.0","300","136","88","22","1","0.0","54.39999999999998","2.799","234","87","278","5.75","65523","73","12.25",
"852194292","626373803","159550170","343.77","54.60000000000002","2.781","75.0","39.5","271.0","7.59","48.56","948.0","300","136","88","22","1","0.0","54.60000000000002","2.781","233","88","278","5.875","65523","73","12.25",
"852194293","626373526","159550099","346.39","54.39999999999998","2.771","75.0","39.25","269.0","7.68","48.56","941.0","300","136","88","22","1","0.0","54.39999999999998","2.771","233","87","276","5.875","65523","74","12.5",
"852194294","626373254","159550025","348.96","54.39999999999998","2.771","75.0","39.5","269.0","7.9","48.68","919.0","300","137","88","22","1","0.0","54.39999999999998","2.771","233","88","280","5.875","65523","74","12.25",
"852194295","626372984","159549888","351.59","54.39999999999998","2.771","75.0","39.5","269.0","7.9","48.68","917.0","300","136","88","22","1","0.0","54.39999999999998","2.771","235","88","278","5.875","65523","74","12.25",
"852194296","626372680","159549804","354.47","54.39999999999998","2.771","75.0","39.5","269.0","7.9","48.78","918.0","300","136","88","22","1","0.0","54.39999999999998","2.771","234","88","278","5.625","65523","72","12.25",
"852194297","626372388","159549700","357.25","54.39999999999998","2.771","74.0","39.5","269.0","7.9","48.78","922.0","300","136","88","22","1","0.0","54.39999999999998","2.771","238","87","274","5.75","65523","73","12.25",
"852194298","626372095","159549609","360.03","54.39999999999998","2.809","74.0","39.5","270.0","7.81","48.87","928.0","300","137","88","22","1","0.0","54.39999999999998","2.809","234","89","274","5.625","65523","73","12.125",
"852194299","626371802","159549527","362.8","54.39999999999998","2.818","73.0","39.75","271.0","7.59","48.87","940.0","300","137","88","22","1","0.0","54.39999999999998","2.818","242","89","274","5.625","0","73","12.375",
"852194300","626371515","159549449","365.52","54.39999999999998","2.818","73.0","39.75","269.0","7.59","48.87","952.0","300","137","88","22","1","0.5","54.39999999999998","2.818","244","87","274","6.0","65523","75","12.25",
"852194301","626371219","159549404","368.29","54.60000000000002","2.818","73.0","39.75","269.0","7.59","48.87","954.0","300","138","89","21","1","0.0","54.60000000000002","2.818","241","89","274","5.875","65524","74","12.375",
"852194302","626370938","159549337","370.94","54.39999999999998","2.818","73.0","39.75","269.0","7.5","48.87","958.0","300","138","89","21","1","0.0","54.39999999999998","2.818","243","89","274","5.625","65524","72","12.25",
"852194303","626370646","159549257","373.7","54.60000000000002","2.809","73.0","39.75","270.0","7.5","48.96","960.0","300","138","88","21","1","0.5","54.60000000000002","2.809","236","89","274","5.5","65524","72","12.375",
"852194304","626370363","159549152","376.41","54.60000000000002","2.79","72.2","39.75","269.0","7.4","49.09","969.0","300","137","88","21","1","0.5","54.60000000000002","2.79","235","88","272","5.625","65524","73","12.375",
"852194305","626370068","159549049","379.21","54.60000000000002","2.79","73.0","39.75","270.0","7.5","49.09","961.0","300","137","88","21","1","0.5","54.60000000000002","2.79","242","89","274","5.875","65524","74","12.25",
"852194306","626369779","159548974","381.94","54.39999999999998","2.79","74.0","39.75","271.0","7.59","49.09","959.0","300","136","88","21","1","0.0","54.39999999999998","2.79","242","88","274","5.625","65524","73","12.25",
"852194307","626369505","159548876","384.56","54.39999999999998","2.79","76.0","39.75","270.0","7.68","49.09","960.0","300","136","88","21","1","0.0","54.39999999999998","2.79","243","88","276","5.625","65524","73","12.25",
"852194308","626369224","159548798","387.21","54.39999999999998","2.79","77.0","39.75","271.0","7.68","49.09","961.0","300","135","88","21","1","0.0","54.39999999999998","2.79","241","86","276","5.625","65524","73","12.125",
"852194309","626368954","159548745","389.75","54.200000000000045","2.79","76.0","39.5","270.0","7.68","48.96","959.0","300","136","88","21","1","0.0","54.200000000000045","2.79","245","88","276","6.0","0","75","12.25",
"852194310","626368677","159548700","392.34","54.200000000000045","2.79","75.0","39.75","271.0","7.59","49.09","955.0","300","135","88","21","1","0.0","54.200000000000045","2.79","251","87","276","6.125","65524","76","12.0",
"852194311","626368398","159548651","394.96","54.200000000000045","2.79","75.0","39.75","271.0","7.5","49.09","953.0","300","135","88","21","1","0.0","54.200000000000045","2.79","247","89","276","5.875","65524","74","12.0",
"852194312","626368096","159548583","397.81","54.200000000000045","2.781","73.0","40.0","272.0","7.5","49.18","946.0","300","135","88","21","1","0.5","54.200000000000045","2.781","250","88","274","5.75","65524","73","12.25",
"852194313","626367815","159548514","400.46","54.200000000000045","2.781","73.0","40.0","271.0","7.59","49.18","927.0","300","134","89","21","1","0.0","54.200000000000045","2.781","243","88","276","5.75","65524","74","12.375",
"852194314","626367517","159548439","403.27","54.200000000000045","2.809","73.0","40.0","271.0","7.5","49.18","936.0","300","134","89","21","1","0.0","54.200000000000045","2.809","241","88","278","5.75","65524","74","12.375",
"852194315","626367231","159548382","405.96","54.0","2.818","72.2","40.0","272.0","7.59","49.18","937.0","300","134","89","21","1","0.0","54.0","2.818","233","89","280","5.5","65524","72","12.0",
"852194316","626366931","159548330","408.77","54.200000000000045","2.809","74.0","40.25","273.0","7.68","49.18","931.0","300","134","88","21","1","0.5","54.200000000000045","2.809","239","88","272","5.625","65524","72","12.375",
"852194317","626366639","159548280","411.51","54.200000000000045","2.865","74.0","40.5","274.0","7.59","49.18","938.0","300","134","88","21","1","0.5","54.200000000000045","2.865","236","86","272","5.625","65524","73","12.5",
"852194318","626366358","159548207","414.16","54.200000000000045","2.762","74.0","40.25","274.0","7.59","49.18","943.0","300","135","88","21","1","0.0","54.200000000000045","2.762","240","88","276","5.625","65524","73","12.125",
"852194319","626366076","159548126","416.83","54.200000000000045","2.753","74.0","40.0","274.0","7.59","49.09","950.0","300","135","88","21","1","0.0","54.200000000000045","2.753","237","87","276","5.75","65524","73","12.125",
"852194320","626365803","159548017","419.45","54.200000000000045","2.669","74.0","40.25","276.0","7.59","49.09","950.0","300","136","87","21","1","0.5","54.200000000000045","2.669","244","87","278","5.75","65524","73","12.125",
"852194321","626365513","159547964","422.17","54.200000000000045","2.65","74.0","40.25","276.0","7.68","49.09","938.0","300","136","87","21","1","0.5","54.200000000000045","2.65","234","85","278","5.75","65524","73","12.625",
"852194322","626365232","159547899","424.81","54.200000000000045","2.669","74.0","40.5","277.0","7.9","49.09","923.0","300","136","87","21","1","0.5","54.200000000000045","2.669","236","85","286","5.75","65524","73","11.75",
"852194323","626364943","159547834","427.54","54.39999999999998","2.697","74.0","40.0","276.0","7.9","49.09","923.0","300","136","87","21","1","0.5","54.39999999999998","2.697","243","89","284","5.625","65524","72","12.0",
"852194324","626364649","159547789","430.29","54.39999999999998","2.734","73.0","40.25","276.0","7.9","49.09","921.0","300","136","87","21","1","0.5","54.39999999999998","2.734","240","89","286","5.875","65524","74","11.625",
"852194325","626364342","159547745","433.16","54.39999999999998","2.79","73.0","40.0","275.0","7.81","49.09","922.0","300","136","87","21","1","0.5","54.39999999999998","2.79","241","89","276","5.875","65524","74","11.625",
"852194326","626364048","159547709","435.91","54.60000000000002","2.883","73.0","40.25","275.0","7.81","49.09","923.0","300","136","87","21","1","0.5","54.60000000000002","2.883","237","89","274","5.875","65524","74","11.625",
"852194327","626363757","159547648","438.65","54.60000000000002","2.883","73.0","40.25","275.0","7.81","49.09","928.0","300","136","87","21","1","0.5","54.60000000000002","2.883","243","87","276","5.875","65524","74","12.25",
"852194328","626363471","159547596","441.33","54.60000000000002","2.827","74.0","40.0","273.0","7.81","49.09","928.0","300","136","87","21","1","0.5","54.60000000000002","2.827","245","87","276","5.875","65524","74","12.25",
"852194329","626363190","159547546","443.97","54.799999999999955","2.743","73.0","40.5","276.0","7.59","49.09","948.0","300","136","88","20","1","0.0","54.799999999999955","2.743","243","88","274","5.75","65524","73","12.125",
"852194330","626362903","159547513","446.66","54.799999999999955","2.725","72.2","40.25","276.0","7.5","49.09","947.0","300","136","88","20","1","0.0","54.799999999999955","2.725","242","86","276","5.875","65524","74","12.25",
"852194331","626362614","159547449","449.37","54.799999999999955","2.725","72.2","40.5","276.0","7.5","49.09","941.0","300","136","88","20","1","0.0","54.799999999999955","2.725","241","87","276","5.875","65524","74","12.375",
"852194332","626362332","159547394","452.02","54.799999999999955","2.725","72.2","40.5","276.0","7.5","49.09","939.0","300","136","88","20","1","0.0","54.799999999999955","2.725","234","88","276","5.875","65524","74","12.375",
"852194333","626362058","159547341","454.6","55.0","2.725","72.2","40.25","273.0","7.5","48.96","933.0","300","135","88","20","1","0.0","55.0","2.725","237","88","278","5.625","65524","73","12.125",
"852194334","626361784","159547310","457.15","54.799999999999955","2.725","71.2","40.25","273.0","7.5","48.96","933.0","300","136","88","20","1","0.5","54.799999999999955","2.725","233","89","278","5.5","65524","72","12.25",
"852194335","626361511","159547268","459.71","54.799999999999955","2.725","71.2","40.25","273.0","7.59","48.87","928.0","300","135","88","20","1","0.5","54.799999999999955","2.725","228","89","276","5.5","65524","72","12.375",
"852194336","626361238","159547200","462.29","54.799999999999955","2.725","73.0","40.25","272.0","7.59","48.87","928.0","300","135","88","20","1","0.5","54.799999999999955","2.725","234","89","278","5.5","65524","72","12.375",
"852194337","626360966","159547144","464.84","54.799999999999955","2.725","73.0","40.25","272.0","7.68","48.87","928.0","300","136","88","20","1","0.5","54.799999999999955","2.725","234","88","280","5.625","65524","72","11.875",
"852194338","626360680","159547086","467.53","54.60000000000002","2.715","73.0","39.75","272.0","7.59","48.87","931.0","300","135","88","20","1","0.0","54.60000000000002","2.715","229","89","278","5.375","65524","71","12.0",
"852194339","626360401","159547020","470.16","54.60000000000002","2.706","73.0","39.75","272.0","7.68","48.87","927.0","300","135","88","20","1","0.0","54.60000000000002","2.706","232","88","280","5.5","65524","72","11.875",
"852194340","626360111","159546929","472.91","54.60000000000002","2.697","73.0","40.0","272.0","7.68","48.87","923.0","300","135","88","20","1","0.0","54.60000000000002","2.697","235","88","276","5.625","65524","73","12.25",
"852194341","626359822","159546849","475.64","54.60000000000002","2.697","73.0","40.0","272.0","7.81","48.87","918.0","300","134","88","20","1","0.0","54.60000000000002","2.697","239","87","276","5.875","65525","74","12.5",
"852194342","626359530","159546770","478.4","54.60000000000002","2.697","73.0","40.0","274.0","7.81","48.96","921.0","300","134","88","20","1","0.0","54.60000000000002","2.697","233","88","274","5.75","65524","73","12.5",
"852194343","626359261","159546702","480.95","54.60000000000002","2.725","73.0","40.5","275.0","7.68","48.96","922.0","300","134","88","20","1","0.0","54.60000000000002","2.725","235","88","274","5.75","65524","73","12.5",
"852194344","626358977","159546609","483.65","54.60000000000002","2.725","73.0","40.5","275.0","7.59","48.96","931.0","300","134","88","20","1","0.0","54.60000000000002","2.725","239","88","274","5.75","65525","74","12.5",
"852194345","626358687","159546496","486.42","54.39999999999998","2.725","73.0","40.5","275.0","7.5","48.96","950.0","300","133","88","20","1","0.0","54.39999999999998","2.725","236","87","276","5.75","65524","73","12.25",
"852194346","626358409","159546357","489.14","54.60000000000002","2.725","72.2","40.5","276.0","7.5","48.96","948.0","300","131","88","20","1","0.0","54.60000000000002","2.725","238","87","276","5.75","65524","73","12.25",
"852194347","626358137","159546218","491.8","54.39999999999998","2.725","72.2","40.25","275.0","7.5","48.96","948.0","300","130","88","20","1","0.0","54.39999999999998","2.725","243","88","276","5.875","65524","74","12.125",
"852194348","626357866","159546056","494.48","54.60000000000002","2.725","72.2","40.25","275.0","7.59","48.96","945.0","300","129","88","20","1","0.0","54.60000000000002","2.725","243","88","276","5.875","65524","74","12.125",
"852194349","626357589","159545892","497.23","54.39999999999998","2.734","72.2","40.25","275.0","7.5","48.96","947.0","300","128","88","20","1","0.0","54.39999999999998","2.734","250","88","278","5.75","65525","73","12.125",
"852194350","626357307","159545740","500.0","54.39999999999998","2.734","73.0","40.25","275.0","7.5","49.09","943.0","300","128","88","20","1","0.0","54.39999999999998","2.734","254","87","278","5.75","65525","73","12.25",
"852194351","626357011","159545591","502.88","54.39999999999998","2.734","73.0","40.25","276.0","7.5","49.28","942.0","300","128","87","20","1","0.5","54.39999999999998","2.734","249","87","278","5.625","65525","72","12.5",
