record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],
"865269405","626137037","159702647","7210.25","106.0","2.837","84.7","8.18","1044.0","300","152","84","23","1","0.0","106.0","2.837","233","83","274","6.625","65522","78","12.5","39.25","280.0","51.31",
"865269406","626137316","159702645","7212.85","106.20000000000005","2.818","84.7","8.18","1038.0","300","153","84","23","1","0.0","106.20000000000005","2.818","237","83","274","6.625","65522","78","12.5","39.0","279.0","51.31",
"865269407","626137538","159702508","7215.03","106.60000000000002","2.809","84.7","8.28","1020.0","300","153","84","23","1","0.0","106.60000000000002","2.809","248","84","270","6.75","65522","79","12.375","38.75","278.0","51.31",
"865269408","626137901","159702569","7218.44","106.79999999999995","2.809","84.7","8.28","996.0","300","153","84","23","1","0.0","106.79999999999995","2.809","252","83","270","7.0","65522","80","12.375","39.0","278.0","51.31",
"865269409","626138274","159702670","7221.96","106.79999999999995","2.809","84.7","8.37","979.0","300","152","84","23","1","0.0","106.79999999999995","2.809","252","83","270","7.0","65523","80","12.375","39.0","278.0","51.31",
"865269410","626138625","159702638","7225.23","107.0","2.855","84.7","8.46","974.0","300","153","84","23","1","0.5","107.0","2.855","263","83","270","7.0","65523","80","12.375","39.0","278.0","51.31",
"865269411","626138876","159702627","7227.58","107.0","2.855","84.7","8.46","980.0","300","153","84","23","1","0.5","107.0","2.855","264","84","272","6.75","65523","79","12.375","39.25","279.0","51.31",
"865269412","626139043","159702545","7229.05","107.39999999999998","2.846","84.7","8.37","991.0","300","153","84","23","1","0.0","107.39999999999998","2.846","264","84","272","6.75","65523","79","12.375","39.25","280.0","51.31",
"865269413","626139239","159702476","7230.86","107.39999999999998","2.781","84.7","8.46","980.0","300","153","84","23","1","0.0","107.39999999999998","2.781","266","85","270","6.75","65523","79","12.5","39.25","280.0","51.21",
"865269414","626139469","159702540","7233.03","107.39999999999998","2.734","84.7","8.68","867.0","300","153","84","23","1","0.0","107.39999999999998","2.734","276","84","270","6.75","65523","79","12.25","39.25","280.0","51.21",
"865269415","626139774","159702531","7235.87","107.39999999999998","2.734","84.7","8.96","880.0","300","154","84","23","1","0.5","107.39999999999998","2.734","281","83","270","6.875","65523","79","12.25","39.25","278.0","51.21",
"865269416","626140075","159702474","7238.68","107.20000000000005","2.734","84.7","9.06","883.0","300","154","84","23","1","0.5","107.20000000000005","2.734","279","86","272","6.75","65523","79","12.25","39.25","280.0","51.21",
"865269417","626140160","159702491","7239.48","107.20000000000005","2.725","84.7","9.06","892.0","300","153","84","23","1","0.5","107.20000000000005","2.725","287","84","272","6.75","65523","79","12.25","39.25","279.0","51.21",
"865269418","626140419","159702487","7241.89","107.39999999999998","2.687","84.7","9.06","901.0","300","154","84","23","1","0.5","107.39999999999998","2.687","287","84","272","6.75","65523","79","12.25","39.0","277.0","51.21",
"865269419","626140680","159702286","7244.49","107.39999999999998","2.687","84.7","9.15","890.0","300","154","84","23","1","0.5","107.39999999999998","2.687","268","85","270","6.625","65523","79","12.375","39.0","277.0","51.21",
"865269420","626140904","159702154","7246.67","107.60000000000002","2.678","83.7","9.15","890.0","300","153","84","23","1","0.5","107.60000000000002","2.678","260","85","268","6.875","65523","80","12.5","38.75","277.0","51.09",
"865269421","626141243","159702349","7249.95","107.60000000000002","2.678","84.7","9.37","884.0","300","153","84","23","1","0.5","107.60000000000002","2.678","257","83","270","6.875","65523","80","12.625","39.25","277.0","51.0",
"865269422","626141485","159702343","7252.21","107.60000000000002","2.659","86.7","9.46","888.0","300","153","84","23","1","0.5","107.60000000000002","2.659","262","83","268","6.875","65523","80","12.625","38.75","277.0","51.0",
"865269423","626141798","159702312","7255.12","107.79999999999995","2.669","86.7","9.46","886.0","300","154","84","23","1","0.0","107.79999999999995","2.669","253","84","266","6.75","65523","79","12.375","38.75","276.0","51.0",
"865269424","626142121","159702288","7258.14","108.0","2.669","85.7","9.46","885.0","300","152","84","23","1","0.0","108.0","2.669","255","82","270","6.875","65523","80","12.25","38.75","276.0","51.0",
"865269425","626142509","159702378","7261.79","108.0","2.678","85.7","9.56","885.0","300","152","84","23","1","0.0","108.0","2.678","252","84","272","6.75","65523","79","12.5","38.75","276.0","51.0",
"865269426","626142850","159702351","7264.97","107.79999999999995","2.725","85.7","9.56","885.0","300","153","84","23","1","0.0","107.79999999999995","2.725","250","84","270","6.75","65523","79","12.875","38.75","276.0","51.0",
"865269427","626143134","159702307","7267.62","107.79999999999995","2.734","85.7","9.46","910.0","300","153","84","23","1","0.5","107.79999999999995","2.734","253","84","266","7.0","65523","81","12.375","38.75","275.0","51.0",
"865269428","626143307","159702217","7269.28","107.79999999999995","2.734","86.7","9.37","979.0","300","152","84","23","1","0.0","107.79999999999995","2.734","252","84","270","6.875","65523","80","12.625","38.75","276.0","51.0",
"865269429","626143449","159702096","7270.61","108.0","2.697","86.7","9.25","954.0","300","152","84","23","1","0.0","108.0","2.697","252","84","270","6.875","65523","80","12.625","38.75","276.0","51.0",
"865269430","626143588","159701979","7272.01","108.0","2.659","87.7","9.25","952.0","300","154","84","23","1","0.0","108.0","2.659","258","84","270","6.875","65524","80","12.5","38.25","274.0","51.0",
"865269431","626143726","159701816","7273.42","108.0","2.631","86.7","9.25","935.0","300","153","84","23","1","0.0","108.0","2.631","261","82","266","6.875","65524","80","12.5","38.25","273.0","51.0",
"865269432","626143759","159701681","7273.69","108.0","2.613","86.7","9.37","907.0","300","152","84","23","1","0.5","108.0","2.613","264","83","268","7.0","65524","81","12.625","38.25","273.0","51.0",
"865269433","626143989","159701513","7275.99","107.79999999999995","2.575","85.7","9.37","896.0","300","153","84","23","1","0.5","107.79999999999995","2.575","263","83","268","7.125","65524","81","12.375","38.5","274.0","51.0",
"865269434","626144536","159701418","7281.09","108.0","2.575","85.7","9.37","881.0","300","153","84","23","1","0.5","108.0","2.575","264","84","272","6.875","65524","80","12.5","38.5","274.0","51.0",
"865269435","626145006","159701613","7285.01","107.79999999999995","2.622","85.7","9.65","870.0","300","154","84","23","1","0.5","107.79999999999995","2.622","260","83","272","7.0","65524","81","12.125","38.75","275.0","51.0",
"865269436","626145487","159701786","7289.5","107.60000000000002","2.622","85.7","9.65","872.0","300","153","84","23","1","0.5","107.60000000000002","2.622","260","85","272","6.625","65524","78","12.125","38.5","275.0","51.0",
"865269437","626145959","159701866","7293.78","107.60000000000002","2.921","86.7","9.65","872.0","300","153","84","23","1","0.5","107.60000000000002","2.921","266","84","270","6.75","65524","79","12.375","38.5","275.0","51.0",
"865269438","626146535","159701928","7298.97","107.60000000000002","3.023","87.7","9.93","859.0","300","154","84","23","1","0.0","107.60000000000002","3.023","264","86","270","6.75","65524","79","12.125","38.75","276.0","51.0",
"865269439","626147176","159702215","7304.88","107.79999999999995","2.921","86.7","9.84","863.0","300","152","84","23","1","0.0","107.79999999999995","2.921","268","82","268","6.875","65524","80","12.25","38.75","276.0","51.0",
"865269440","626147625","159702172","7309.06","107.79999999999995","3.126","84.7","9.75","863.0","300","152","84","23","1","0.5","107.79999999999995","3.126","261","83","272","7.0","0","80","12.25","38.75","276.0","51.0",
"865269441","626148226","159702388","7314.69","107.79999999999995","2.678","83.7","9.56","878.0","300","152","85","23","1","0.5","107.79999999999995","2.678","253","83","272","7.0","65524","80","12.25","39.0","275.0","51.09",
"865269442","626148607","159702334","7318.25","108.0","2.911","85.7","9.56","891.0","300","152","85","23","1","0.0","108.0","2.911","246","83","272","6.875","65524","80","12.25","39.0","276.0","51.09",
"865269443","626149123","159702496","7323.11","107.79999999999995","2.911","86.7","9.46","914.0","300","152","84","23","1","0.5","107.79999999999995","2.911","240","86","268","6.875","65524","79","12.625","39.0","278.0","51.0",
"865269444","626149513","159702482","7326.75","108.0","3.107","86.7","9.37","930.0","300","152","84","23","1","0.5","108.0","3.107","240","84","268","6.625","65524","78","12.875","39.25","278.0","51.0",
"865269445","626149880","159702516","7330.16","108.0","3.107","86.7","9.25","934.0","300","152","84","23","1","0.5","108.0","3.107","248","84","264","7.0","65523","81","12.375","39.0","277.0","51.0",
"865269446","626150363","159702633","7334.66","107.79999999999995","3.107","86.7","9.15","950.0","300","152","84","23","1","0.5","107.79999999999995","3.107","247","84","268","7.0","65524","81","12.375","38.75","277.0","51.0",
"865269447","626150776","159702629","7338.49","107.79999999999995","3.032","86.7","8.78","984.0","300","151","83","23","1","0.5","107.79999999999995","3.032","245","87","268","7.0","65523","80","12.375","39.0","279.0","51.0",
"865269448","626151125","159702627","7341.74","107.79999999999995","3.032","85.7","8.68","1011.0","300","152","83","23","1","0.5","107.79999999999995","3.032","241","84","268","7.25","65523","82","12.25","39.5","284.0","51.0",
"865269449","626151412","159702618","7344.42","108.0","2.837","87.7","8.59","1031.0","300","152","82","23","1","0.5","108.0","2.837","233","82","268","7.0","65524","81","12.375","39.25","285.0","51.0",
"865269450","626151691","159702594","7347.02","107.79999999999995","2.79","87.7","8.37","1035.0","300","152","82","23","1","0.5","107.79999999999995","2.79","233","87","268","6.75","65524","79","12.875","39.25","285.0","50.9",
"865269451","626152003","159702634","7349.94","107.79999999999995","2.79","87.7","8.28","1024.0","300","152","82","23","1","0.5","107.79999999999995","2.79","238","78","276","7.375","65524","83","13.5","39.25","285.0","50.9",
"865269452","626152374","159702698","7353.42","107.79999999999995","2.818","84.7","8.28","1024.0","300","151","83","23","1","0.5","107.79999999999995","2.818","238","81","276","7.75","65524","84","12.375","39.25","283.0","50.9",
"865269453","626152676","159702730","7356.24","108.0","2.967","84.7","8.18","991.0","300","151","83","23","1","0.5","108.0","2.967","248","81","270","7.75","65524","84","12.375","39.25","283.0","50.9",
"865269454","626152915","159702728","7358.48","108.0","2.967","83.0","8.18","991.0","300","151","84","23","1","0.5","108.0","2.967","248","84","270","7.0","65524","81","12.25","39.5","283.0","50.9",
"865269455","626153159","159702605","7360.82","108.0","2.762","83.0","8.18","991.0","300","151","84","23","1","0.5","108.0","2.762","246","86","266","6.75","65524","79","12.25","39.75","284.0","50.9",
"865269456","626153441","159702514","7363.5","108.0","2.762","83.0","8.18","993.0","300","151","84","23","1","0.5","108.0","2.762","252","83","266","6.75","65524","79","12.5","39.75","284.0","51.0",
"865269457","626153712","159702422","7366.07","108.0","2.743","83.7","8.28","989.0","300","151","84","23","1","0.5","108.0","2.743","256","86","266","6.75","65524","79","12.5","39.5","281.0","51.0",
"865269458","626153955","159702320","7368.37","108.0","2.734","84.7","8.46","978.0","300","151","84","23","1","0.0","108.0","2.734","256","83","266","6.875","65524","80","12.5","39.25","281.0","51.0",
"865269459","626154199","159702227","7370.68","108.0","2.706","85.7","8.46","978.0","300","155","84","23","1","0.0","108.0","2.706","256","85","272","7.0","65524","81","12.125","39.25","280.0","51.0",
"865269460","626154497","159702184","7373.46","108.0","2.706","84.7","8.59","946.0","300","155","84","23","1","0.0","108.0","2.706","256","80","272","6.75","65524","79","12.375","39.25","280.0","51.0",
"865269461","626154749","159702110","7375.85","108.0","2.678","84.7","8.59","946.0","300","153","85","23","1","0.0","108.0","2.678","264","85","272","6.625","65524","78","12.25","39.25","278.0","51.0",
"865269462","626154985","159702016","7378.11","108.0","2.659","84.7","8.68","942.0","300","152","85","23","1","0.0","108.0","2.659","264","84","272","6.625","65524","78","12.25","39.25","279.0","51.0",
"865269463","626155247","159701991","7380.56","108.0","2.622","84.7","8.68","942.0","300","152","84","23","1","0.5","108.0","2.622","273","85","272","6.625","65524","79","12.25","39.25","279.0","51.0",
"865269464","626155520","159701983","7383.1","108.0","2.603","83.7","8.96","913.0","300","152","85","23","1","0.0","108.0","2.603","268","84","268","6.75","65525","79","12.25","39.25","277.0","50.9",
"865269465","626155794","159701973","7385.65","108.0","2.594","84.7","8.96","913.0","300","151","85","23","1","0.0","108.0","2.594","268","84","268","6.75","65524","79","12.25","39.0","276.0","50.9",
"865269466","626156032","159701914","7387.9","108.0","2.585","84.7","8.96","913.0","300","152","85","23","1","0.0","108.0","2.585","267","86","264","6.75","65525","79","12.5","39.0","276.0","50.9",
"865269467","626156330","159701935","7390.67","108.0","2.575","84.7","9.15","895.0","300","153","85","23","1","0.0","108.0","2.575","269","85","266","6.875","65525","80","12.5","39.0","276.0","51.09",
"865269468","626156622","159702021","7393.43","108.0","2.575","83.7","9.15","895.0","300","152","84","23","1","0.5","108.0","2.575","271","85","264","6.75","65525","80","12.75","38.75","275.0","51.09",
"865269469","626156965","159702091","7396.66","108.0","2.585","83.7","9.25","882.0","300","152","84","23","1","0.5","108.0","2.585","276","83","264","6.75","65525","80","12.75","38.75","275.0","51.09",
"865269470","626157269","159702113","7399.49","108.0","2.603","83.7","9.25","867.0","300","153","84","23","1","0.5","108.0","2.603","281","85","264","6.75","65525","80","12.75","38.75","275.0","51.09",
"865269471","626157496","159702099","7401.6","108.0","2.603","83.0","9.25","867.0","300","152","86","23","1","0.5","108.0","2.603","272","85","268","6.75","65525","79","12.625","38.5","269.0","51.09",
